1489,luxury,ぜいたく、高級品
1490,reminder,思い出させるもの、催促
1491,manufacture,製造する、製造
1492,extend,伸ばす、延長する、広げる
1493,qualified,資格のある、適任の
1494,fossil,化石
1495,corporation,企業、株式会社
1496,mine,鉱山、地雷、採掘する
1497,artificial,人工の、不自然な
1498,landscape,風景、景観
1499,minimum,最小限（の）
1500,executive,重役、経営幹部、執行の
1501,characteristic,特徴、特性、特徴的な
1502,immune,免疫のある、影響を受けない
1503,worsen,悪化する、悪化させる
1504,prey,獲物、犠牲者
1505,applicant,応募者、申請者
1506,toxic,有毒な
1507,intense,強烈な、激しい
1508,productivity,生産性
1509,relocate,移転する、引っ越しさせる
1510,divorce,離婚（する）、切り離す
1511,nonetheless,それにもかかわらず
1512,clue,手掛かり、ヒント
1513,warehouse,倉庫
1514,substantial,かなりの、実質的な
1515,temporary,一時的な、臨時の
1516,supervise,監督する、指揮する
1517,subject,〜の影響を受けやすい、従属している、科目・主題・対象
1518,participation,参加、関与
1519,sensitive,敏感な、繊細な、デリケートな
1520,pottery,陶器、陶芸
1521,overcome,克服する、乗り越える
1522,removal,除去、撤去、解任
1523,crisis,危機
1524,statistics,統計（学）、統計データ
1525,engage,従事する、関わる、引きつける、契約する
1526,opponent,敵、相手、反対者
1527,competitive,競争力のある、競争の激しい
1528,shrink,縮む、縮ませる、減少する
1529,intake,摂取（量）、受け入れ口
1530,ongoing,進行中の、現在行われている
1531,inspection,検査、視察
1532,problematic,問題の多い、厄介な
1533,forbid,禁じる
1534,finance,財政、資金、資金を供給する
1535,theft,窃盗、盗み
1536,primarily,主として、第一に
1537,contribution,貢献、寄付、寄稿
1538,protective,保護的な、保護用の
1539,uncover,明らかにする、覆いを取る
1540,existence,存在、生活
1541,possession,所有（物）
1542,alert,油断のない、警戒した、警報、警告する
1543,hybrid,混成のもの、雑種、ハイブリッド車など
1544,isolate,孤立させる、隔離する
1545,reference,参考、言及、参照
1546,storage,保管、収納、貯蔵
1547,impressive,印象的な、感動的な
1548,wilderness,荒野、手つかずの自然
1549,ultimately,最終的に、結局
1550,satellite,衛星、人工衛星
1551,plantation,大農園、植林地
1552,outbreak,発生、勃発（特に疫病・戦争など）
1553,arise,生じる、起こる、立ち上がる
1554,investigation,調査、捜査
1555,fluid,液体、流体、流動的な
1556,checkup,健康診断、検査
1557,permanently,永久に、恒久的に
1558,debt,借金、負債
1559,equality,平等、均等
1560,moisture,湿気、水分
1561,multiple,複数の、多様な
1562,workforce,労働力、従業員
1563,intensive,集中的な、徹底的な
1564,define,定義する、明確にする
1565,vegetation,植生、草木
1566,fame,名声、評判
1567,row,列、並び、ボートを漕ぐ、口論
1568,urge,強く促す、〜したい欲求
1569,implement,実行する、実施する、道具・器具
1570,due,支払期限の来た、予定の、正当な
1571,behavioral,行動の、行動に関する
1572,leverage,てこの働き、影響力、うまく利用する
1573,bargain,掘り出し物、安売り品、交渉する
1574,populate,住まわせる、住む
1575,incredible,信じられないほどの、すごい
1576,infant,乳児、幼児
1577,overly,過度に、あまりに
1578,premium,保険料、割増料金、高級な
1579,voucher,引換券、商品券、割引券
1580,well-being,健康・幸福・福祉
1581,significance,重要性、意味
1582,approximately,約〜、およそ
1583,routine,決まりきった仕事、日課、日常の
1584,burial,埋葬、葬式
1585,likewise,同様に、同じく
1586,pedestrian,歩行者、歩行者用の、平凡な
1587,bully,いじめる、いじめっ子
1588,strand,１本（の糸・毛など）、取り残す
1589,knowledgeable,よく知っている、博識な
1590,legislation,法律制定、法律
1591,climatic,気候の、気候に関する
1592,sewage,下水、汚水
1593,makeup,化粧、構成、性質
1594,justify,正当化する、理由を説明する
1595,curious,好奇心の強い、奇妙な
1596,cuisine,料理（様式）、料理法
1597,accomplishment,業績、達成、特技
1598,welfare,福祉、幸福、生活保護
1599,revive,復活させる、生き返らせる、回復する
1600,overtake,追い抜く、追い越す、（変化が）突然襲う
1601,counterpart,対応する人・物、相当する相手
1602,retail,小売り（する）
1603,tip,先端、チップ、助言
1604,capability,能力、性能
1605,livelihood,生計、暮らし
1606,workout,運動、トレーニング
1607,questionable,疑わしい、問題のある
1608,straightforward,わかりやすい、率直な
1609,indigenous,先住の、その土地固有の
1610,fortune,財産、幸運、運命
1611,modernization,近代化
1612,profession,職業（専門職）
1613,roam,歩き回る、放浪する
1614,fancy,高級な、派手な、気まぐれな好み
1615,dairy,乳製品、酪農場
1616,lawsuit,訴訟
1617,fake,偽物、にせの、〜のふりをする
1618,recipient,受取人、受ける人
1619,definitely,確かに、間違いなく
1620,slavery,奴隷制度、奴隷の身分
1621,stability,安定（性）
1622,chronic,慢性の、長期にわたる
1623,clinical,臨床の、病床の・冷静な
1624,outstanding,傑出した、目立った、未払いの
1625,faith,信頼、信仰
1626,bond,きずな、債券、接着・結びつけるもの
1627,kidnap,誘拐する
1628,allowance,手当て、小遣い、許容量
1629,province,（国の）州・県、分野
1630,loyalty,忠誠心、愛着
1631,noticeable,目立つ、はっきりわかる
1632,sector,部門、分野、（社会・経済の）セクター
1633,highlight,強調する、ハイライト、見どころ
1634,gender,性別（社会的な性）
1635,enthusiastic,熱心な、熱中している
1636,technically,技術的に、厳密に言えば
1637,recognition,認識、評価・承認
1638,firsthand,直接の、じかに
1639,overestimate,過大評価する
1640,consistency,一貫性、（液体の）かたさ・濃さ
1641,eligible,資格のある、適格な
1642,intermediate,中級の、中間の
1643,deserve,〜に値する、〜して当然だ
1644,invaluable,非常に貴重な、計り知れない価値のある
1645,latitude,緯度、自由裁量の幅
1646,tense,緊張した、張りつめた、（文法の）時制
1647,outlet,はけ口、コンセント、販売店
1648,compassion,思いやり、同情
1649,returnee,帰国者、帰還者
1650,offspring,子孫、子ども
1651,debris,がれき、破片
1652,peer,仲間、同年代の人
1653,script,台本、手書き文字・原稿
1654,convention,慣習、大会・集会、協定
1655,discipline,規律、しつけ、学問分野
1656,notable,注目すべき、顕著な、著名人
1657,buildup,増加、蓄積、盛り上がり
1658,acceptance,受け入れ、合格・受諾
1659,outset,初め、最初
1660,poll,世論調査、投票（数）
1661,longevity,長寿、寿命の長さ
1662,mortgage,住宅ローン、抵当
1663,acclaim,絶賛（する）、賞賛
1664,criterion,（判断の）基準
1665,comprehensive,包括的な、総合的な
1666,spell,つづる、期間、魔法
1667,disband,解散する
1668,excel,優れている、秀でる
1669,leftover,残り物、食べ残し
1670,prerequisite,前提条件、必須条件
1671,humiliate,恥をかかせる、屈辱を与える
1672,temper,気質、気分、怒り、和らげる
1673,soar,急上昇する、空高く舞い上がる
1674,rigorous,厳格な、厳密な
1675,strenuous,骨の折れる、激しい
1676,premise,前提、敷地
1677,outlive,〜より長生きする、〜より長く持つ
1678,expenditure,支出、出費
1679,impersonal,人間味のない、非人格的な
1680,speculation,推測、投機
1681,fall back on ～,～に頼る、～を当てにする
1682,hold off,延期する、引き延ばす、（敵などを）食い止める
1683,rule out,～を除外する、可能性を否定する
1684,fall for ～,～にだまされる、～に夢中になる
1685,miss out,逃す、（機会などに）乗り遅れる
1686,come down with ～,～（病気）にかかる
1687,shake up,動揺させる、大改革を起こす
1688,hold out,持ちこたえる、（希望などを）抱き続ける
1689,let up,弱まる、おさまる
1690,call for ～,～を要求する、～を必要とする
1691,come into ～,～を相続する、（状態に）入る
1692,dispose of ～,～を処分する、始末する
1693,chip in,お金を出し合う、協力する
1694,stick with ～,～を続ける、～から離れない
1695,go for ～,～を選ぶ、～を狙う、～が好きだ
1696,make off with ～,～を盗んで逃げる
1697,cover for ～,～の代わりをする、～をかばう
1698,bring on,引き起こす（病気・結果など）
1699,stick around,その場にとどまる、うろうろする
1700,fall on ～,～に襲いかかる、（視線・責任などが）～に向く
1701,catch on,流行る、理解する
1702,set off,出発する、引き起こす、作動させる
1703,win over,味方に引き入れる、説得してこちら側にする
1704,fall through,失敗に終わる、だめになる
1705,track down,突き止める、探し出す
1706,sell out,売り切れる、（人・主義などを）裏切る
1707,drag on,だらだら長引く
1708,die down,おさまる、静まる
1709,break down,故障する、（交渉などが）決裂する、打ちひしがれる
1710,make up,仲直りする、～をでっち上げる、メイクする、構成する
1711,call off,中止する、取りやめる
1712,live up to ～,～（期待・基準）に応える
1713,bring up,育てる、（話題を）持ち出す
1714,sum up,要約する、まとめる
1715,split up,別れる、分裂する
1716,stick up for ～,～を（堂々と）擁護する、かばう
1717,step down,辞任する、身を引く
1718,give out,配る、発する、（力などが）尽きる
1719,burn out,燃え尽きる、疲れ果てる、使い物にならなくなる
1720,rough up,乱暴に扱う、殴る・痛めつける
1721,draw on ～,～を活用する、～に頼る・基づく
1722,back off,一歩引く、手を引く、後ずさりする
1723,hold back,抑える、隠す、ためらう
1724,knock down,打ち倒す、値下げする
1725,round up,かき集める、一斉検挙する
1726,see through ～,～を見抜く、～を最後までやり通す
1727,map out,綿密に計画する
1728,bring out,発売する、引き出す、明らかにする
1729,feel for ～,～に同情する、～を手探りで探す
1730,pile in,どっと押し寄せる、どかどか入り込む
1731,wrap up,終える、包む、（仕事などを）締めくくる
1732,pass off,～のふりをする、（出来事が）済む・終わる
1733,take in,理解する、騙す、受け入れる、取り込む
1734,leave off,やめる、中断する
1735,jump at ～,～に飛びつく、～を喜んで受ける
1736,kick off,開始する、（試合などが）始まる
1737,grow out of ～,～から卒業する、～が原因で生じる
1738,dish out,どんどん与える、配る、（批判などを）浴びせる
1739,cut back on ～,～を削減する、節約する
1740,make up for ～,～を埋め合わせる、償う
1741,go over ～,～をよく調べる、見直す、復習する
1742,give away,ただであげる、（秘密などを）ばらす
1743,keep up,続ける、遅れずについていく
1744,come along,一緒に来る、うまく進む
1745,add up to ～,総計～になる、結局～ということになる
1746,point to ～,～を指し示す、～を示唆する
1747,settle down,落ち着く、定住する、身を固める
1748,dry up,干上がる、枯れる、（話すことがなくなって）黙る
1749,straighten out,整理する、解決する、まっすぐにする
1750,set aside,取っておく、～を無視する、脇に置く
1751,turn in,提出する、（～を）引き渡す、寝る（アメリカ口語）
1752,hang onto ～,～を手放さない、しっかり持っている
1753,tear down,取り壊す、破壊する
1754,shape up,きちんとする、（状況が）まともになる
1755,set out to do,～しようと着手する、～するつもりで始める
1756,cover up,隠す、もみ消す
1757,turn away,追い返す、そらす・背ける
1758,put in,差し込む、（時間・労力などを）費やす、申し込む
1759,get into ～,～に夢中になる、～に入る、～（仕事・学校）に入る
1760,act on ～,～に基づいて行動する、～に作用する
1761,kick back,くつろぐ、リラックスする、（賄賂などを）キックバックとして渡す
1762,stem from ～,～から生じる、～に由来する
1763,stir up,かき立てる、（感情・問題）を引き起こす
1764,push for ～,～を強く求める・推進する
1765,carry away,（be carried away）夢中になる、我を忘れさせる
1766,throw up,吐く、（問題などを）引き起こす
1767,set down,書き留める、降ろす、定める
1768,endear A to B,AをBにとって好ましい存在にする
1769,pull over,（車が）路肩に寄せて止まる、車を寄せさせる
1770,live on ～,～で生活する、～を常食とする、～に頼って生きる
1771,drag out,長引かせる、だらだら続ける
1772,come down to ～,結局～ということになる、要は～だ
1773,blow up,爆発する、かんかんに怒る、（写真などを）拡大する
1774,pass up,見送る、（機会などを）逃す・見逃す
1775,see about doing,～することを手配する、～のことを考えておく
1776,branch out,（事業・活動の）範囲を広げる、分野を広げる
1777,wind up,最後に～という結果になる、終える、（ねじを）巻く
1778,relate to ～,～に関係する、～に共感する
1779,tighten up,引き締める、厳しくする
1780,spring up,急に現れる、にわかに生じる
1781,contend with ～,～と戦う、～に対処する
1782,tune in,（ラジオ・番組などに）チャンネルを合わせる、注意を向ける
1783,measure up to ～,～に見合う、～に匹敵する
1784,check up on ～,～を調べる、様子を確認する
1785,turn around,向きを変える、好転する、立て直す
1786,want for ～,～が不足している、～を欠いている
1787,go astray,道に迷う、それる、悪い方向に行く
1788,cross out,線を引いて消す
1789,mess with ～,～に手出しする、～をいじる、～にちょっかいを出す
1790,speak for ～,～を代表して話す、～の代弁をする
1791,head off to ～,～へ向かう、～に出発する
1792,buy out,買い取る、（権利などを）全部買う
1793,spell out,一つひとつ詳しく説明する、はっきり述べる
1794,break away from ～,～から離れる、～から脱却する
1795,pull in,（車・電車が）到着する、（人・金などを）引き寄せる・稼ぐ
1796,talk A into doing,Aを説得して～させる
1797,count for ～,～の価値がある、～の割合を占める
1798,wrestle with ～,～に苦闘する、～と格闘する（問題・感情など）
1799,kick around,ぶらぶらする、（案などを）あれこれ検討する
1800,happen on ～,～に偶然出くわす・見つける
1801,give over,譲り渡す、任せる、やめる
1802,bounce back,立ち直る、回復する
1803,stop up,ふさぐ、詰まらせる
1804,bet on ～,～に賭ける、～を当てにする
1805,get around,あちこち動き回る、うまく切り抜ける・回避する
1806,fall off,落ちる、減少する
1807,round out,仕上げて完全なものにする、締めくくる
1808,pay off,報われる、（借金を）完済する
1809,go by,通り過ぎる、（時間が）たつ、〜という名で通る
1810,bear with ～,～に辛抱する、我慢して付き合う
1811,go along with ～,～に同調する、～に賛成する
1812,touch on ～,～に軽く触れる、簡単に言及する
1813,come before ～,～より先に来る、～の前に立ちはだかる・優先される
1814,phase out,段階的に廃止する
1815,tune up,調整する、音合わせをする
1816,head out,出かける、出発する
1817,come off,うまくいく、取れる・はがれる
1818,put forth,提示する、（力・能力を）発揮する
1819,branch off,分岐する、枝分かれする
1820,hang around (～),（～で）ぶらぶらする、うろつく
1821,narrow down,絞り込む
1822,spring from ～,～から生じる、～に由来する
1823,fill in for ～,～の代わりを務める
1824,adhere to ～,～に従う、～を守る、～にくっつく
1825,settle for ～,やむなく～で手を打つ、～で我慢する
1826,catch up on ～,～に追いつく、たまった～を片付ける
1827,get down to ～,～に本腰を入れて取りかかる
1828,put forward,提案する、推薦する
1829,lay down,置く、（規則・条件を）定める
1830,set in,（季節・悪天候・傾向などが）始まる、定着する
1831,fall away,減る、はがれ落ちる、離れていく
1832,sit by,何もせず傍観する
1833,eat up,食べ尽くす、（時間・お金などを）食う
1834,burn off,燃やして取り除く、（脂肪などを）燃焼させる
1835,cling to ～,～にしがみつく、～に固執する
1836,pull off,うまくやり遂げる、引きはがす
1837,go at ～,～に襲いかかる、～に熱心に取り組む
1838,get at ～,～に達する、～の意味をつかむ、～をほのめかす
1839,come through,切り抜ける、（約束どおり）うまくやり遂げる
1840,turn out,判明する、（結果として）～になる、（人が）集まる
1841,be drawn into ～,～に引き込まれる、～に巻き込まれる
1842,blow over,（嵐・スキャンダルなどが）収まる、鎮まる
1843,shove aside,脇に押しやる、無視する
1844,attend to ～,～の世話をする、～に注意を向ける、～を処理する
1845,back down,引き下がる、取り消す・撤回する
1846,pull through,（病気・危機などを）切り抜ける、回復する
1847,stand down,身を引く、辞任する、待機を解く
1848,give off,（光・熱・においなどを）発する
1849,play up,大げさに扱う、強調する、（子ども・体などが）手を焼かせる
1850,do away with ～,～を廃止する、～をなくす
1851,take on,引き受ける、雇う、（性質・様相を）帯びる、戦う
1852,hand off,手渡す、引き継ぐ
1853,bank on ～,～を当てにする、頼りにする
1854,make out,理解する、判別する、（書類などを）作成する
1855,call on ～,～を訪ねる、～に頼む、～に発言を求める
1856,sink in,（意味などが）だんだん分かってくる、染み込む
1857,brush off,払いのける、相手にしない、無視する
1858,get away with ～,～しても罰を受けない、うまくごまかす
1859,back up,後退する、支援する、バックアップを取る
1860,draw up,（文書などを）作成する、（車が）止まる
1861,roll up,巻き上げる、丸める、（車などで）やってくる
1862,run through ～,～にざっと目を通す、～をすばやく確認する、～を使い果たす
1863,build up,築き上げる、徐々に増やす
1864,turn down,断る、音量・温度などを下げる
1865,let down,がっかりさせる、下におろす
1866,count on ～,～を当てにする、頼りにする
1867,get by,なんとかやっていく、（生活などを）切り抜ける
1868,lay off,解雇する、（～するのを）やめる
1869,opt for ～,～を選ぶ
1870,wear off,（痛み・効果などが）薄れる、消える
1871,wash away,洗い流す、押し流す
1872,give in,屈する、譲歩する、（宿題などを）提出する
1873,make over,作り変える、改造する、譲渡する
1874,sign out,署名して退出する、サインアウトする
1875,wave off,手を振って見送る、（提案・申し出などを）断る
1876,try out,試してみる、試用する、オーディションを受ける
1877,stumble on ～,～を偶然見つける
1878,talk up,ほめちぎる、宣伝する
1879,scoop up,すくい上げる、すばやく拾い集める
1880,go through with ～,～を最後までやり遂げる
1881,pick over,しげしげと調べる、選り分ける
1882,scale down,規模を縮小する
1883,lift off,（ロケットなどが）打ち上がる、離陸する
1884,hold down,抑える、維持する（仕事・費用など）
1885,clean out,きれいに片づける、中身を一掃する、（お金を）巻き上げる
1886,air out,換気する、風を通す
1887,look out for ～,～に気をつける、～を気にかける・見守る
1888,grow into ～,成長して～になる、～に発展する
1889,close in,迫る、近づく、取り囲む
1890,step up,強化する、増やす、一歩前に出る
1891,cut in,割り込む、口を挟む、（機械などが）作動し始める
1892,look down on ～,～を見下す、軽蔑する
1893,pass out,気を失う、配る
1894,slip on,さっと身につける、滑って上に乗る
1895,play out,展開する、進行して終わる、使い尽くす
1896,pull back,引き戻す、撤退する
1897,skim over,ざっと目を通す、上をかすめて通る
1898,tell on ～,～にこたえる（疲れなどが出る）、～の悪事を告げ口する
1899,smooth over,なだめて丸く収める、（問題・対立を）和らげる
1900,pack up,荷造りする、片付けて立ち去る、（機械が）壊れて動かなくなる
1901,tuck in,押し込む、（子どもを）布団に入れて寝かせる、たくさん食べる（英）
1902,wash down,（飲み物で）流し込む、水で洗い流す
1903,go under,沈む、（会社などが）倒産する
1904,turn over,ひっくり返す、回転させる、引き渡す
1905,tip over,ひっくり返る、ひっくり返す
1906,press for ～,～を強く求める、迫る
1907,stand over ～,～のそばに立って見張る、監督する
1908,touch up,仕上げをする、手直しする
1909,get in on ～,～に参加する、～に乗っかる
1910,put through,（電話を）つなぐ、～を経験させる、やり遂げさせる
1911,shut out,締め出す、遮断する、（スポーツで）完封する
1912,face off,対決する、対峙する
1913,pick through ～,～の中から選り分ける、つついて探す
1914,drive off,追い払う、車で立ち去る
1915,pass for ～,～と見なされる、～として通用する
1916,hold over,延期する、持ち越す
1917,run down,疲れ果てさせる、（車が人を）はねる、電池が切れる、～をけなす、～を見つけ出す
1918,slip by,（時間などが）いつの間にか過ぎる
1919,put up with ～,～を我慢する、耐える
1920,pin down,突き止める、はっきりさせる、（人に）白黒つけさせる
1921,rub in,こすり込む、（嫌なことを）しつこく持ち出して傷つける
1922,clear out,片づけて出て行く、立ち去る
1923,doze off,うとうとする、うたた寝する
1924,take up,始める、（時間・場所を）取る、引き受ける
1925,drive out,追い出す、追い払う
1926,set up,設置する、設立する、準備する
1927,act up,（子ども・機械などが）問題を起こす、調子が悪くなる
1928,run out,尽きる、使い果たす
1929,single out,一人（1つ）だけ選び出す、指名する
1930,break up,別れる、解散する、砕く
1931,deal in ～,～を商う、～を扱う
1932,break out,（戦争・火事・病気などが）起こる、勃発する、逃亡する
1933,water down,水で薄める、（表現などを）弱める
1934,pass on,手渡す、伝える、（人が）亡くなる
1935,fall apart,バラバラになる、（精神的に）崩れる
1936,settle in,新しい環境に慣れる、落ち着く
1937,step out,外出する、少し席を外す
1938,mark down,値下げする、書き留める
1939,break in on ～,～（の話・活動）に割り込む、邪魔をする
1940,sit in on ～,～に出席する、傍聴する
1941,buy up,買い占める
1942,size up,評価する、見きわめる
1943,let off,降ろす、（爆竹などを）鳴らす、（罰などを）軽くする・見逃す
1944,mark out,線を引いて区切る、区別して示す
1945,feed off ～,～から糧を得る、～に依存して利益を得る
1946,flag down,（車・タクシーなどを）合図して止める
1947,rise above ～,～を克服する、～を超越する
1948,figure on ～,～を当てにする、～を見込む・予想する
1949,hold up,遅らせる、（強盗などで）襲う、持ちこたえる
1950,tell off,きつく叱る、ガミガミ言う
1951,live down,（過去の失敗・恥などを）時間をかけて忘れさせる
1952,feel out,探りを入れる、相手の気持ち・考えを探る
1953,hammer out,（議論して）たたき上げる、まとめ上げる
1954,throw off,投げ捨てる、振り払う、（病気などから）早く回復する
1955,pass over,～を昇進から外す、～を無視する・見過ごす
1956,pull up,（車などが）止まる、引き抜く・引き上げる
1957,pass down,伝える、受け継がせる
1958,come by ～,～を手に入れる、～のそばを通る
1959,take to ～,～が好きになる、～を習慣にする、～に逃げ込む
1960,head off,阻止する、先回りして止める、出発する
1961,cough up,しぶしぶ（金などを）払う、（痰などを）咳と一緒に出す
1962,stop over,途中で一泊する、途中下車する
1963,drive up,車で行く、（価格などを）引き上げる
1964,follow up,続けて行う、追跡調査する
1965,level off,横ばいになる、落ち着く
1966,deal out,分配する、配る
1967,stick by ～,～のそばを離れない、～を見捨てない・支持し続ける
1968,show up,現れる、姿を見せる、目立つ
1969,write back,返事を書く、返信する
1970,stack up,積み重なる、（比較して）見劣りしない・する
1971,tuck away,しまい込む、隠して取っておく
1972,crack up,大笑いする、（精神的に）参る・おかしくなる
1973,rip off,ぼったくる、～を盗む
1974,scratch out,ひっかいて消す、なんとか書く・なんとか生計を立てる
1975,whip up,手早く作る、（感情などを）あおり立てる
1976,rack up,（勝利・損失・得点などを）重ねる、獲得する
1977,shove off,出て行く、船出する
1978,bottom out,下げ止まる、底を打つ
1979,nod off,こっくりする、うとうと眠ってしまう
1980,send for ～,～を呼びにやる、～を取り寄せる
1981,stay off ～,～を避ける、～に近寄らない・口にしない
1982,act out,行動で表す、問題行動をする
1983,fix up,手配する、修理する、整える
1984,carry through,やり遂げる、実行し通す
1985,roll in,どっと押し寄せる、続々と届く・入ってくる
1986,answer for ～,～に責任を負う、～を保証する
1987,stand up to ～,～に立ち向かう、～に耐える
1988,free up,空ける、解放する
1989,weigh on ～,～にのしかかる、～の心を重くする
1990,tie up,縛る、（予定などで）ふさぐ、提携する
1991,grow on ～,～の心にだんだんと深くなる、～がだんだん好きにならせる
1992,let out,放す、漏らす、（服を）出して大きくする
1993,lock A in B,AをBの中に閉じ込める
1994,watch over ～,～を見守る、監視する
1995,blast off,（ロケットなどが）打ち上がる、発射する
1996,go back on ～,（約束・言葉などを）破る、裏切る
1997,lay into ～,～を激しく非難する、殴りかかる
1998,force down,（無理に）飲み込む、抑え込む（価格など）
1999,bring off,やり遂げる、成功させる
2000,pile up,積み重なる、たまる
2001,ease into ～,～に徐々に慣れさせる、自然に入っていく
2002,break off,急にやめる、関係を断つ、折れる
2003,hang on ～,～にしがみつく、～にかかっている
2004,fall under ～,～の影響下に入る、～の部類に入る
2005,send out for ～,（出前などを）～に注文する
2006,fire up,奮い立たせる、エンジンなどを始動させる、怒らせる
2007,check off,チェックを入れる、一つずつ確認する
2008,gear up,準備する、準備させる
2009,derive from ～,～に由来する、～から引き出す
2010,dream up,思いつく、でっち上げる
2011,carry over,持ち越す、繰り越される
2012,get on with ～,～とうまくやる、～をどんどん進める
2013,turn to ～,～に頼る、～に取りかかる
2014,make do with ～,～で間に合わせる
2015,kick in,（効き目などが）出始める、（お金を）出し合う、蹴り込んで壊す
2016,pitch in,協力する、力を貸す
2017,species,種（しゅ）
2018,mammal,哺乳類
2019,primate,霊長類
2020,reptile,爬虫類
2021,vertebrate,脊椎動物
2022,reproduction,繁殖、再生
2023,mating,交尾、つがいになること
2024,hibernation,冬眠
2025,carnivore,肉食動物
2026,herbivore,草食動物
2027,ape,類人猿
2028,rhinoceros,サイ
2029,camel,ラクダ
2030,donkey,ロバ
2031,mule,ラバ
2032,ram,雄ヒツジ
2033,elk,ヘラジカ、アメリカアカシカなど
2034,reindeer,トナカイ
2035,canine,イヌ科の動物
2036,bark,吠える、木の皮
2037,hare,ノウサギ
2038,lynx,オオヤマネコ
2039,lizard,トカゲ
2040,crocodile,ワニ
2041,hump,こぶ（ラクダなどの）
2042,burrow,巣穴、穴を掘る
2043,owl,フクロウ
2044,vulture,ハゲタカ
2045,parrot,オウム
2046,sparrow,スズメ
2047,gull,カモメ
2048,mosquito,蚊
2049,termite,シロアリ
2050,moth,蛾
2051,caterpillar,イモムシ、毛虫
2052,earthworm,ミミズ
2053,salmon,サケ
2054,tuna,マグロ
2055,squid,イカ
2056,eel,ウナギ
2057,turtle,カメ
2058,oyster,カキ（牡蠣）
2059,blossom,（木の）花、開花
2060,pollen,花粉
2061,thorn,とげ
2062,pine,マツ
2063,maple,カエデ、モミジ
2064,hemp,麻
2065,holly,ヒイラギ
2066,walnut,クルミ
2067,cactus,サボテン
2068,fungus,菌類、キノコ類
2069,moss,コケ
2070,mold,カビ
2071,algae,藻類
2072,organism,有機体、生物
2073,organ,器官、オルガン
2074,abnormality,異常、異常性
2075,stroke,脳卒中、発作、一打ち
2076,cancer,がん
2077,leprosy,ハンセン病、らい病
2078,measles,はしか
2079,scurvy,壊血病
2080,diabetes,糖尿病
2081,appetite,食欲、欲求
2082,obesity,肥満
2083,malnutrition,栄養失調
2084,indigestion,消化不良
2085,metabolism,代謝
2086,diarrhea,下痢
2087,anorexia,拒食症、食欲不振
2088,protein,タンパク質
2089,inflammation,炎症
2090,injury,けが、負傷
2091,arthritis,関節炎
2092,blister,水ぶくれ、まめ
2093,impairment,障害、機能低下
2094,fever,熱、発熱
2095,pulse,脈拍
2096,sneeze,くしゃみ
2097,ward,病棟、区画（行政区）
2098,surgery,手術、外科
2099,endocrine,内分泌（の）
2100,coma,昏睡状態
2101,eyesight,視力
2102,circadian rhythm,概日リズム、体内時計
2103,diagnosis,診断
2104,prescription,処方箋
2105,pharmacy,薬局、薬学
2106,vaccine,ワクチン
2107,antibiotic,抗生物質
2108,hypodermic,皮下注射（の）
2109,painkiller,鎮痛剤
2110,first aid,応急手当
2111,pregnancy,妊娠
2112,infertility,不妊
2113,childbirth,出産
2114,sperm,精子
2115,gene,遺伝子
2116,amputee,手足を切断された人
2117,immunity,免疫
2118,infection,感染
2119,parasite,寄生虫、寄生生物
2120,germ,病原菌、ばい菌
2121,microbe,微生物
2122,virus,ウイルス
2123,bacterium,バクテリア、細菌
2124,skull,頭蓋骨
2125,spine,背骨、脊柱
2126,rib,あばら骨
2127,nostril,鼻の穴
2128,jaw,あご
2129,thigh,太もも
2130,wrist,手首
2131,ankle,足首
2132,intestine,腸
2133,kidney,腎臓
2134,liver,肝臓
2135,spleen,脾臓
2136,vein,静脈
2137,artery,動脈
2138,cell,細胞
2139,nerve,神経
2140,neuron,ニューロン、神経細胞
2141,fiber,繊維、（食物の）食物繊維
2142,reflex,反射
2143,insomnia,不眠症
2144,anxiety,不安
2145,depression,うつ病、憂うつ
2146,manic,躁状態の、異常にハイな
2147,addiction,依存症、中毒
2148,trance,トランス状態、恍惚状態
2149,ecosystem,生態系
2150,deforestation,森林伐採
2151,logging,伐採業、木材伐採
2152,reforestation,再植林
2153,pasture,牧草地
2154,greenhouse effect,温室効果
2155,tropical rain forest,熱帯雨林
2156,fossil fuel,化石燃料
2157,carbon dioxide,二酸化炭素
2158,carbon offset,カーボン・オフセット（排出量相殺）
2159,renewable energy,再生可能エネルギー
2160,radiation,放射線、放射
2161,hydropower,水力発電
2162,solar power,太陽光発電
2163,biodiesel,バイオディーゼル
2164,acid rain,酸性雨
2165,Antarctica,南極大陸
2166,biodiversity,生物多様性
2167,coral reef,サンゴ礁
2168,overfishing,乱獲
2169,poacher,密猟者
2170,conservationist,自然保護活動家
2171,pollute,汚染する
2172,pollutant,汚染物質
2173,dumping,不法投棄、投げ捨て
2174,landfill,埋立地、ゴミ埋立処分場
2175,soil,土壌、土
2176,organic,有機の、有機栽培の
2177,compost,堆肥
2178,fertilizer,肥料
2179,pesticide,農薬、殺虫剤
2180,harvest,収穫（する）
2181,cereal,穀物、シリアル
2182,wheat,小麦
2183,soybean,大豆
2184,mineral,鉱物、ミネラル
2185,limestone,石灰岩
2186,quartz,石英
2187,crystal,結晶、水晶
2188,continent,大陸
2189,equator,赤道
2190,tropic,回帰線、熱帯地方
2191,volcano,火山
2192,ash,灰
2193,wetland,湿地
2194,seabed,海底
2195,inland,内陸の
2196,bay,湾
2197,ground water,地下水
2198,gravity,重力、引力
